CODE,YEAR,MONTH,LAT,LON,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SRF_ALB,CLOUD_AMT,CLRSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,GWETPROF,GWETROOT,GWETTOP,PRECTOTCORR,PRECTOTCORR_SUM,PS,QV2M,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TOA_SW_DWN,TS,MAIZE,WHEAT,RICE,SOYBEAN
CAN,2025,5,50.5,-110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.43,0.43,0.8,24.95,92.79,5.96,55.02,14.95,4.91,9.93,31.37,2.52,13.36,0.0,15.74,0.0,0.0,0.0,0.0
CAN,2024,5,52.0,-116.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.73,0.76,3.75,116.35,78.26,4.21,86.05,0.19,-2.14,-0.97,9.29,-10.52,7.98,0.0,-0.36,0.0,0.0,0.0,0.0
CHN,1989,5,34.5,101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.55,0.54,1.53,47.45,64.1,4.28,58.99,4.14,-4.79,-0.33,19.43,-6.15,14.78,0.0,5.87,0.0,0.0,0.0,0.0
CAN,2025,8,57.0,-117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.5,1.69,52.36,94.75,8.08,62.49,18.14,9.61,13.87,32.01,4.49,13.09,0.0,17.88,0.0,0.0,0.0,0.0
CAN,2023,6,53.0,-111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.51,0.53,3.29,98.77,93.32,8.61,63.01,18.36,10.34,14.35,29.98,5.86,12.21,0.0,18.83,0.0,0.0,0.0,0.0
CHN,1989,3,34.5,101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.54,0.52,0.49,15.34,63.56,2.08,51.45,-3.71,-13.33,-8.52,8.4,-17.94,13.53,0.0,-2.54,0.0,0.0,0.0,0.0
CAN,2024,5,57.5,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.72,0.73,2.01,62.38,91.74,5.05,71.79,8.03,2.46,5.24,19.34,-2.01,12.12,0.0,7.88,0.0,0.0,0.0,0.0
CHN,1991,6,33.5,110.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.64,0.64,3.76,112.81,90.95,12.29,73.27,21.4,15.54,18.47,34.28,12.14,12.21,0.0,21.38,0.0,756.1,0.0,0.0
CHN,1995,6,34.5,103.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49,0.47,2.05,61.4,71.64,6.82,56.01,13.43,2.84,8.13,25.55,-0.06,16.28,0.0,15.04,0.0,779.79,0.0,0.0
CAN,2020,9,51.0,-116.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.56,1.97,59.02,81.98,6.4,77.66,8.31,4.17,6.24,20.53,-2.74,10.7,0.0,6.91,0.0,862.49,0.0,0.0
CAN,2024,3,51.5,-113.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.5,0.51,0.92,28.39,91.28,2.45,73.48,-3.39,-7.96,-5.67,19.74,-21.43,10.18,0.0,-3.34,0.0,0.0,0.0,0.0
CAN,2020,11,56.0,-116.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.62,0.65,1.07,32.15,92.89,2.31,95.05,-7.63,-8.59,-8.11,6.24,-20.68,7.63,0.0,-8.17,0.0,0.0,0.0,0.0
CAN,2024,1,54.0,-110.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.52,0.29,8.92,94.26,1.36,91.26,-16.23,-17.32,-16.77,6.23,-38.12,6.21,0.0,-17.1,0.0,0.0,0.0,0.0
CHN,1998,1,28.0,105.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.63,0.64,0.56,17.35,90.65,4.33,78.57,4.08,0.2,2.14,18.96,-4.85,11.42,0.0,5.04,0.0,0.0,0.0,0.0
CHN,1998,3,36.5,103.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.35,0.41,12.79,78.13,2.21,45.29,1.68,-10.64,-4.48,21.89,-11.45,14.46,0.0,3.34,0.0,0.0,0.0,0.0
CAN,2023,4,55.5,-118.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.75,0.76,0.72,21.6,93.04,3.72,70.51,3.89,-1.72,1.08,23.8,-7.09,12.09,0.0,3.87,0.0,0.0,0.0,0.0
CAN,2022,5,56.0,-111.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.62,0.64,3.01,93.2,93.82,5.2,80.24,6.61,2.99,4.8,18.17,-4.81,10.22,0.0,6.48,0.0,0.0,0.0,0.0
CHN,1995,6,30.0,110.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.78,0.82,7.39,221.6,90.18,14.35,82.42,21.25,17.82,19.53,29.71,13.5,8.75,0.0,21.16,0.0,779.79,0.0,0.0
CHN,1992,9,28.5,104.5,35.09,5.33,8.3,0.0,10.4,0.0,0.0,0.0,0.0,71.94,0.0,22.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.74,0.0,819.22,0.0,0.0,0.0
CHN,1993,2,32.5,104.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.59,0.59,0.36,10.18,77.3,3.37,68.41,0.73,-5.33,-2.3,14.01,-7.48,10.06,0.0,1.24,0.0,0.0,0.0,0.0
CHN,1994,9,34.0,107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.5,2.06,61.82,84.82,8.65,68.54,15.64,8.89,12.27,29.03,5.76,11.96,0.0,16.27,824.33,0.0,0.0,0.0
CHN,1985,2,33.5,101.5,17.47,6.72,9.14,0.0,16.14,0.0,0.0,0.0,0.0,67.41,0.0,19.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.24,0.0,0.0,0.0,0.0,0.0
CAN,2024,10,57.0,-111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.55,0.59,1.76,54.46,96.23,3.85,89.24,0.69,-1.08,-0.19,16.07,-13.17,7.58,0.0,0.44,0.0,0.0,0.0,0.0
CHN,1989,11,35.5,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.44,0.46,0.55,16.36,80.63,3.2,72.1,-0.58,-5.63,-3.1,16.6,-10.31,10.37,0.0,0.19,0.0,0.0,0.0,0.0
CHN,1992,10,35.0,108.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.43,0.45,1.13,35.15,89.5,5.22,65.04,9.23,2.02,5.62,24.94,-3.82,12.81,0.0,9.47,0.0,0.0,1180.17,521.58
CHN,1998,4,34.5,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.54,1.8,53.96,79.59,5.46,55.29,11.71,0.94,6.33,29.22,-1.82,17.26,0.0,12.96,0.0,0.0,0.0,0.0
CHN,1992,8,29.0,108.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.78,0.8,3.08,95.54,92.15,16.01,79.38,23.94,19.9,21.92,31.4,16.8,8.6,0.0,23.81,0.0,0.0,0.0,0.0
CHN,1988,10,28.5,103.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.86,0.86,1.68,51.95,77.52,8.41,87.84,9.49,7.36,8.42,20.07,1.49,9.32,0.0,10.28,0.0,0.0,0.0,0.0
CAN,2021,1,52.0,-112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.45,0.49,0.46,14.18,91.52,2.31,86.91,-6.4,-8.44,-7.42,3.41,-21.26,7.97,0.0,-7.6,0.0,0.0,0.0,0.0
CHN,1986,5,29.5,108.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.77,0.79,5.31,164.71,90.06,11.67,76.68,18.98,14.34,16.66,28.5,6.86,10.24,0.0,19.19,0.0,0.0,0.0,0.0
CAN,2024,5,58.0,-114.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.55,0.59,3.59,111.43,96.85,5.17,71.76,9.26,3.51,6.39,23.16,-2.14,11.63,0.0,9.17,0.0,0.0,0.0,0.0
CHN,1988,8,30.5,104.5,35.51,5.89,9.96,0.0,11.88,0.0,0.0,0.0,0.0,87.38,0.0,26.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.64,0.0,0.0,0.0,0.0,0.0
CAN,2024,8,56.5,-117.5,28.74,7.44,6.6,18.42,16.66,0.94,0.02,0.96,0.11,53.2,9.36,21.25,0.69,0.66,0.68,2.19,67.79,94.5,8.35,73.87,15.58,10.27,12.93,27.73,5.15,11.58,31.85,15.49,0.0,0.0,0.0,0.0
CAN,2021,10,56.5,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.59,0.57,0.67,20.79,92.06,3.68,83.21,1.06,-1.84,-0.39,11.54,-7.13,7.9,0.0,0.88,968.94,0.0,0.0,723.23
CHN,1989,11,32.0,103.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.65,0.67,0.67,20.05,72.78,3.92,80.18,-0.53,-4.13,-2.33,14.37,-7.06,9.65,0.0,-0.03,0.0,0.0,0.0,0.0
CAN,2023,12,55.5,-110.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.45,0.47,0.31,9.54,93.59,2.24,96.03,-7.22,-8.04,-7.63,0.27,-16.16,6.56,0.0,-7.59,0.0,0.0,0.0,0.0
CHN,1993,7,29.5,104.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.54,4.97,154.14,94.98,16.43,67.54,28.17,20.89,24.53,38.7,19.52,11.25,0.0,29.3,0.0,0.0,0.0,0.0
CAN,2019,12,51.5,-118.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.59,0.65,4.89,151.56,84.65,1.93,99.43,-11.05,-11.41,-11.23,-0.3,-26.29,7.74,0.0,-12.96,0.0,0.0,0.0,0.0
CHN,1992,11,28.0,109.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.7,0.71,0.59,17.62,95.59,5.83,67.56,10.99,4.58,7.78,22.54,-0.23,12.62,0.0,10.49,0.0,0.0,0.0,0.0
CHN,1992,1,32.5,103.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.56,0.09,2.92,64.13,1.42,54.65,-9.39,-17.3,-13.34,6.65,-20.31,13.76,0.0,-10.74,0.0,0.0,0.0,0.0
CHN,1985,7,31.5,101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.65,0.68,3.64,112.73,61.45,7.97,73.24,8.33,3.24,5.79,17.17,-0.59,12.14,0.0,9.24,0.0,0.0,0.0,0.0
CHN,1984,9,30.5,101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.68,0.69,2.24,67.24,62.16,7.14,76.43,6.4,1.86,4.13,17.69,-2.87,13.19,0.0,7.41,0.0,0.0,0.0,0.0
CHN,1984,8,36.5,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.38,0.38,2.53,78.52,89.25,10.59,57.04,22.96,12.63,17.79,36.09,11.33,14.52,0.0,24.05,0.0,0.0,0.0,0.0
CHN,1997,9,37.0,101.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.5,1.07,32.11,71.37,4.82,56.11,7.98,-2.02,2.98,24.26,-4.53,15.35,0.0,8.76,814.36,0.0,0.0,0.0
CHN,1993,11,35.5,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.41,0.42,0.17,4.95,80.32,3.0,60.81,0.99,-6.86,-2.94,21.35,-11.44,13.97,0.0,1.33,0.0,0.0,0.0,0.0
CHN,1984,10,33.5,104.5,27.64,5.1,7.79,0.0,9.19,0.0,0.0,0.0,0.0,77.81,0.0,18.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,0.0,0.0,0.0,0.0,0.0
CHN,1997,1,31.5,110.5,23.6,4.02,5.95,0.0,7.5,0.0,0.0,0.0,0.0,63.45,0.0,10.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0
CHN,1985,5,33.0,106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.69,4.0,123.87,88.39,10.01,69.14,18.34,11.69,15.01,29.27,7.75,12.28,0.0,18.96,0.0,0.0,0.0,0.0
CAN,2023,12,57.5,-111.5,19.47,0.64,0.75,6.42,1.6,0.07,0.0,0.01,0.24,54.61,0.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,0.0
CHN,1984,2,37.5,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.23,0.03,0.88,84.58,1.17,43.89,-5.76,-16.87,-11.32,16.12,-18.22,12.53,0.0,-5.27,0.0,0.0,0.0,0.0
CHN,1991,11,30.5,110.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.68,0.66,0.82,24.63,90.83,4.64,67.11,7.53,0.85,4.19,22.6,-3.36,12.3,0.0,6.11,0.0,0.0,0.0,0.0
CAN,2020,6,56.0,-111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.63,0.66,4.39,131.66,93.81,7.81,82.33,12.26,8.94,10.6,24.1,1.74,9.19,0.0,12.14,0.0,0.0,0.0,0.0
CAN,2021,10,57.5,-111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.57,0.61,0.73,22.52,96.3,3.94,85.9,2.07,-0.28,0.89,14.15,-4.93,7.29,0.0,1.96,968.94,0.0,0.0,723.23
CAN,2024,11,51.0,-117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.62,0.67,4.8,143.89,82.1,2.35,99.33,-8.87,-9.26,-9.07,0.19,-20.87,7.49,0.0,-10.94,0.0,0.0,0.0,0.0
CAN,2020,4,60.0,-111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,0.58,1.6,47.97,98.23,2.35,98.72,-7.25,-7.7,-7.47,0.36,-24.62,7.17,0.0,-7.29,0.0,0.0,0.0,0.0
CAN,2020,7,56.0,-111.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.62,0.64,3.81,118.02,93.81,9.66,83.85,15.4,12.35,13.88,28.17,8.16,9.16,0.0,15.3,0.0,0.0,0.0,0.0
CHN,1995,12,31.5,110.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.63,0.62,0.23,7.01,87.36,3.39,75.52,0.83,-3.63,-1.4,10.78,-6.9,10.31,0.0,0.45,0.0,0.0,0.0,0.0
CAN,2020,6,58.5,-115.5,28.9,8.96,9.69,18.09,19.91,1.19,0.02,1.32,0.12,72.71,13.0,29.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.94,0.0,0.0,0.0,0.0,0.0
CHN,1984,8,36.0,108.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.41,0.42,2.59,80.15,86.26,11.02,63.19,21.13,12.85,16.99,32.92,11.13,13.46,0.0,22.02,0.0,0.0,0.0,0.0
CAN,2021,12,57.5,-118.5,15.74,0.64,0.86,6.15,1.62,0.07,0.0,0.01,0.24,59.37,0.84,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0
CHN,1991,11,28.5,102.5,27.04,5.18,8.54,0.0,9.69,0.0,0.0,0.0,0.0,75.8,0.0,16.66,0.8,0.82,0.82,0.52,15.52,75.33,5.57,78.82,5.02,1.15,3.09,15.25,-3.13,12.68,23.4,5.1,0.0,0.0,0.0,0.0
CAN,2023,2,53.5,-115.5,19.76,3.28,4.78,8.01,7.31,0.44,0.0,0.19,0.49,78.47,4.0,9.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,0.0,0.0,0.0,0.0,0.0
CHN,1986,12,34.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.54,0.52,0.05,1.56,80.0,2.56,64.17,-1.42,-8.33,-4.88,13.82,-8.61,11.21,0.0,-1.49,0.0,0.0,0.0,0.0
CAN,2023,12,56.5,-118.5,19.67,0.74,0.99,5.57,1.79,0.08,0.0,0.01,0.21,63.77,0.96,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0
CAN,2020,4,53.5,-110.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.63,0.65,0.83,24.78,94.01,3.23,73.79,0.27,-4.54,-2.13,21.43,-22.57,11.55,0.0,0.6,0.0,0.0,0.0,0.0
CHN,1987,3,28.0,106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.62,0.62,0.81,25.22,89.89,6.99,70.11,13.08,6.82,9.95,29.3,0.64,14.42,0.0,14.33,0.0,0.0,0.0,0.0
CHN,1994,2,34.5,106.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.54,0.32,9.04,83.59,2.77,65.67,-0.36,-6.73,-3.54,11.56,-7.66,10.66,0.0,0.04,0.0,0.0,0.0,0.0
CHN,1992,9,33.0,104.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.59,0.65,3.09,92.81,76.07,8.99,80.37,11.76,7.97,9.87,24.86,3.44,10.87,0.0,12.45,819.22,0.0,0.0,0.0
CHN,1989,6,37.5,104.5,31.64,11.4,17.79,0.0,25.62,0.0,0.0,0.0,0.0,80.04,0.0,30.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.51,0.0,0.0,0.0,0.0,0.0
CHN,1984,12,29.5,104.5,26.77,2.85,4.66,0.0,5.09,0.0,0.0,0.0,0.0,82.75,0.0,12.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15,0.0,0.0,0.0,0.0,0.0
CAN,2020,3,56.5,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.62,0.66,1.26,38.99,94.22,1.66,99.24,-12.25,-12.64,-12.44,0.13,-30.28,10.12,0.0,-12.48,0.0,0.0,0.0,0.0
CHN,1993,9,28.5,103.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.7,2.15,64.65,77.41,10.16,79.76,14.11,10.19,12.15,24.41,6.7,10.53,0.0,14.93,832.27,0.0,0.0,0.0
CHN,1990,3,36.5,108.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.42,0.43,1.19,36.99,85.54,3.48,61.12,3.45,-4.31,-0.43,17.82,-7.01,12.6,0.0,4.11,0.0,0.0,0.0,0.0
CAN,2022,11,51.0,-112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.4,0.42,1.18,35.31,91.88,2.25,78.99,-5.81,-9.02,-7.42,6.5,-19.6,8.22,0.0,-6.72,0.0,0.0,0.0,0.0
CHN,1996,8,34.0,104.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.51,1.78,55.32,75.26,10.16,66.35,17.29,9.59,13.44,29.54,6.11,14.33,0.0,18.41,0.0,0.0,0.0,0.0
CAN,2022,12,52.5,-115.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.53,0.51,0.82,25.46,86.63,1.72,87.3,-12.33,-14.11,-13.22,1.5,-32.76,8.32,0.0,-13.26,0.0,0.0,0.0,0.0
CHN,1996,4,36.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.39,0.38,0.33,9.93,81.26,3.7,50.34,7.45,-3.76,1.85,24.54,-5.69,14.69,0.0,9.01,0.0,0.0,0.0,0.0
CHN,1988,3,31.0,106.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.66,0.68,1.09,33.83,96.81,5.75,74.91,9.46,4.88,7.17,21.73,0.31,9.59,0.0,9.98,0.0,0.0,0.0,0.0
CAN,2022,9,50.5,-113.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46,0.46,0.79,23.6,88.97,6.59,57.74,15.14,5.68,10.41,32.15,1.19,13.93,0.0,15.01,0.0,813.39,0.0,0.0
CAN,2022,4,50.5,-118.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.7,0.73,1.76,52.91,87.85,3.36,78.81,-0.25,-3.88,-2.06,10.14,-10.82,8.68,0.0,-1.19,0.0,0.0,0.0,0.0
CHN,1992,3,28.5,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.58,0.61,2.02,62.6,95.83,6.61,75.64,11.61,7.0,9.31,24.34,2.82,10.4,0.0,12.91,0.0,0.0,0.0,0.0
CHN,1993,2,33.5,110.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.61,0.6,0.91,25.36,92.12,3.32,70.9,2.01,-3.51,-0.75,18.25,-6.5,11.64,0.0,1.49,0.0,0.0,0.0,0.0
CHN,1996,6,32.5,101.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.56,0.54,2.85,85.62,65.0,6.83,61.89,10.04,1.7,5.87,23.01,-1.96,15.69,0.0,11.93,0.0,788.74,0.0,0.0
CAN,2020,11,54.5,-118.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,0.66,1.53,45.95,89.6,2.86,89.63,-4.18,-5.94,-5.06,12.02,-17.71,7.7,0.0,-4.62,0.0,0.0,0.0,0.0
CHN,1997,8,37.5,110.5,32.45,10.01,14.29,0.0,21.73,0.0,0.0,0.0,0.0,48.93,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.76,0.0,0.0,0.0,0.0,0.0
CHN,1984,2,30.5,108.5,25.66,4.19,7.08,0.0,7.8,0.0,0.0,0.0,0.0,71.04,0.0,16.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,0.0,0.0,0.0,0.0,0.0
CAN,2023,11,59.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.63,0.64,0.98,29.52,95.45,2.3,97.02,-7.16,-7.8,-7.48,1.97,-19.48,6.26,0.0,-7.77,0.0,0.0,0.0,0.0
CAN,2024,3,52.5,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.61,0.61,1.13,35.06,89.45,2.64,78.29,-3.63,-7.4,-5.52,21.17,-21.39,10.49,0.0,-4.05,0.0,0.0,0.0,0.0
CHN,1985,12,28.0,110.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.69,0.71,1.49,46.05,97.08,3.87,76.03,3.43,-0.85,1.29,16.79,-6.55,10.15,0.0,3.42,0.0,0.0,0.0,0.0
CHN,1988,12,30.5,103.5,27.8,4.01,6.38,0.0,6.34,0.0,0.0,0.0,0.0,73.97,0.0,13.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.55,0.0,0.0,0.0,0.0,0.0
CHN,1990,8,34.0,101.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.58,0.56,2.78,86.25,65.13,7.28,67.12,9.81,2.65,6.23,22.42,-1.29,15.31,0.0,10.68,0.0,0.0,0.0,0.0
CHN,1989,9,35.5,110.5,30.76,7.29,9.43,0.0,15.61,0.0,0.0,0.0,0.0,67.88,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.69,0.0,0.0,0.0,0.0,0.0
